% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
24.408	1	5	8	498.989	0
24.441	2	1	5	15.2537	0
24.441	1	3	1	0.43857	0
24.442	1	7	2	253.538	0
24.444	1	2	4	76.4894	0
24.445	1	4	5	373.997	0
24.446	1	6	6	548.28	0
24.448	1	5	8	224.421	0
24.481	2	1	5	42.2719	0
24.481	1	3	1	2.39837	0
24.482	1	7	2	161.336	0
24.484	1	2	4	93.0825	0
24.485	1	4	5	157.281	0
24.486	1	6	6	112.451	0
24.488	1	5	8	726.136	0
24.521	2	1	5	387.061	0
24.521	1	3	1	0.849445	0
24.522	1	7	2	59.8874	0
24.524	1	2	4	237.686	0
24.525	1	4	5	46.0916	0
24.526	1	6	6	78.7465	0
24.528	1	5	8	236.495	0
24.561	2	1	5	18.6293	0
24.561	1	3	1	0.430429	0
24.562	1	7	2	10.5537	0
24.564	1	2	4	187.742	0
24.565	1	4	5	52.2312	0
24.566	1	6	6	40.4308	0
24.568	1	5	8	140.527	0
24.601	2	1	5	217.562	0
24.601	1	3	1	0.36517	0
24.602	1	7	2	129.882	0
24.604	1	2	4	180.277	0
24.605	1	4	5	79.4081	0
24.606	1	6	6	100.482	0
24.608	1	5	8	232.795	0
24.641	2	1	5	97.1571	0
24.641	1	3	1	0.515609	0
24.642	1	7	2	111.595	0
24.644	1	2	4	71.6686	0
24.645	1	4	5	244.538	0
24.646	1	6	6	129.181	0
24.648	1	5	8	175.974	0
24.681	2	1	5	50.2977	0
24.681	1	3	1	3.21122	0
24.682	1	7	2	112.531	0
24.684	1	2	4	82.9315	0
24.685	1	4	5	58.3026	0
24.686	1	6	6	50.9758	0
24.688	1	5	8	138.662	0
24.721	2	1	5	238.514	0
24.721	1	3	1	2.70563	0
24.722	1	7	2	600.846	0
24.724	1	2	4	122.757	0
24.725	1	4	5	571.111	0
24.726	1	6	6	57.2316	0
24.728	1	5	8	505.13	0
24.761	2	1	5	99.0476	0
24.761	1	3	1	0.599595	0
24.762	1	7	2	481.46	0
24.764	1	2	4	39.0944	0
24.765	1	4	5	926.305	0
24.766	1	6	6	65.0626	0
24.768	1	5	8	230.427	0
24.801	2	1	5	22.2195	0
24.801	1	3	1	1.48513	0
24.802	1	7	2	125.097	0
24.804	1	2	4	21.6048	0
24.805	1	4	5	304.66	0
24.806	1	6	6	31.9337	0
24.808	1	5	8	68.3614	0
24.841	2	1	5	102.699	0
24.841	1	3	1	8.39758	0
24.842	1	7	2	241.241	0
24.844	1	2	4	11.9995	0
24.845	1	4	5	259.035	0
24.846	1	6	6	21.7949	0
24.848	1	5	8	165.688	0
24.881	2	1	5	8.27458	0
24.881	1	3	1	1.74912	0
24.882	1	7	2	109.775	0
24.884	1	2	4	12.2541	0
24.885	1	4	5	295.088	0
24.886	1	6	6	72.0236	0
24.888	1	5	8	14.8332	0
24.921	2	1	5	2.68088	0
24.921	1	3	1	0.463703	0
24.922	1	7	2	92.7089	0
24.924	1	2	4	18.0887	0
24.925	1	4	5	46.3186	0
24.926	1	6	6	47.8483	0
24.928	1	5	8	330.539	0
24.961	2	1	5	52.4823	0
24.961	1	3	1	1.13798	0
24.962	1	7	2	447.222	0
24.964	1	2	4	46.9822	0
24.965	1	4	5	426.907	0
24.966	1	6	6	52.824	0
24.968	1	5	8	468.058	0
25.001	2	1	5	56.308	0
25.001	1	3	1	0.278226	0
25.002	1	7	2	351.251	0
25.004	1	2	4	31.1126	0
25.005	1	4	5	867.774	0
25.006	1	6	6	48.1704	0
25.008	1	5	8	96.2455	0
25.041	2	1	5	42.4734	0
25.041	1	3	1	0.177774	0
25.042	1	7	2	423.727	0
25.044	1	2	4	95.515	0
25.045	1	4	5	437.47	0
25.046	1	6	6	145.857	0
25.048	1	5	8	480.763	0
25.081	2	1	5	16.6152	0
25.081	1	3	1	1.2254	0
25.082	1	7	2	283.868	0
25.084	1	2	4	262.994	0
25.085	1	4	5	42.8536	0
25.086	1	6	6	127.32	0
25.088	1	5	8	1146.63	0
25.121	2	1	5	59.8182	0
25.121	1	3	1	0.815397	0
25.122	1	7	2	722.815	0
25.124	1	2	4	321.128	0
25.125	1	4	5	937.13	0
25.126	1	6	6	46.4129	0
25.128	1	5	8	814.98	0
25.161	2	1	5	34.5216	0
25.161	1	3	1	0.796669	0
25.162	1	7	2	1010.17	0
25.164	1	2	4	241.034	0
25.165	1	4	5	1212.34	0
25.166	1	6	6	263.701	0
25.168	1	5	8	68.016	0
25.201	2	1	5	7.06124	0
25.201	1	3	1	33.8674	0
25.202	1	7	2	384.126	0
25.204	1	2	4	101.715	0
25.205	1	4	5	513.705	0
25.206	1	6	6	117.151	0
25.208	1	5	8	620.926	0
25.241	2	1	5	13.3904	0
25.241	1	3	1	14.9562	0
25.242	1	7	2	174.914	0
25.244	1	2	4	85.3415	0
25.245	1	4	5	351.994	0
25.246	1	6	6	228.803	0
25.248	1	5	8	950.162	0
25.281	2	1	5	3.56998	0
25.281	1	3	1	10.9137	0
25.282	1	7	2	519.134	0
25.284	1	2	4	368.314	0
25.285	1	4	5	230.715	0
25.286	1	6	6	278.595	0
25.288	1	5	8	432.451	0
25.321	2	1	5	3.66322	0
25.321	1	3	1	3.55778	0
25.322	1	7	2	313.893	0
25.324	1	2	4	263.183	0
25.325	1	4	5	165.857	0
25.326	1	6	6	37.4685	0
25.328	1	5	8	351.319	0
25.361	2	1	5	18.9059	0
25.361	1	3	1	7.08106	0
25.362	1	7	2	83.0171	0
25.364	1	2	4	54.1072	0
25.365	1	4	5	753.383	0
25.366	1	6	6	255.671	0
25.368	1	5	8	154.245	0
25.401	2	1	5	9.57957	0
25.401	1	3	1	0.622241	0
25.402	1	7	2	176.402	0
25.404	1	2	4	647.279	0
25.405	1	4	5	806.29	0
25.406	1	6	6	154.363	0
25.408	1	5	8	87.7519	0
25.441	2	1	5	72.345	0
25.441	1	3	1	0.349102	0
25.442	1	7	2	178.183	0
25.444	1	2	4	617.334	0
25.445	1	4	5	286.675	0
25.446	1	6	6	238.849	0
25.448	1	5	8	368.984	0
25.481	2	1	5	85.8542	0
25.481	1	3	1	0.0710555	0
25.482	1	7	2	108.238	0
25.484	1	2	4	183.736	0
25.485	1	4	5	214.581	0
25.486	1	6	6	375.678	0
25.488	1	5	8	120.368	0
25.521	2	1	5	74.9655	0
25.521	1	3	1	2.86556	0
25.522	1	7	2	663.272	0
25.524	1	2	4	162.926	0
25.525	1	4	5	169.261	0
25.526	1	6	6	25.5796	0
25.528	1	5	8	136.454	0
25.561	2	1	5	91.2315	0
25.561	1	3	1	1.62025	0
25.562	1	7	2	1261.48	0
25.564	1	2	4	111.394	0
25.565	1	4	5	336.325	0
25.566	1	6	6	23.1963	0
25.568	1	5	8	162.264	0
25.601	2	1	5	35.5525	0
25.601	1	3	1	1.611	0
25.602	1	7	2	169.33	0
25.604	1	2	4	55.1533	0
25.605	1	4	5	111.189	0
25.606	1	6	6	80.9518	0
25.608	1	5	8	103.121	0
25.641	2	1	5	55.0637	0
25.641	1	3	1	1.35319	0
25.642	1	7	2	599.003	0
25.644	1	2	4	130.463	0
25.645	1	4	5	175.187	0
25.646	1	6	6	49.8129	0
25.648	1	5	8	176.557	0
25.681	2	1	5	23.5725	0
25.681	1	3	1	2.66828	0
25.682	1	7	2	569.072	0
25.684	1	2	4	148.931	0
25.685	1	4	5	641.047	0
25.686	1	6	6	132.339	0
25.688	1	5	8	179.731	0
25.721	2	1	5	7.27782	0
25.721	1	3	1	12.6284	0
25.722	1	7	2	125.813	0
25.724	1	2	4	14.0836	0
25.725	1	4	5	510.716	0
25.726	1	6	6	425.66	0
25.728	1	5	8	52.3728	0
25.761	2	1	5	32.7858	0
25.761	1	3	1	3.42623	0
25.762	1	7	2	1436.88	0
25.764	1	2	4	60.8018	0
25.765	1	4	5	240.998	0
25.766	1	6	6	393.874	0
25.768	1	5	8	55.9173	0
25.801	2	1	5	93.7709	0
25.801	1	3	1	1.00027	0
25.802	1	7	2	1014.85	0
25.804	1	2	4	61.585	0
25.805	1	4	5	511.259	0
25.806	1	6	6	70.0121	0
25.808	1	5	8	135.53	0
25.841	2	1	5	4.74628	0
25.841	1	3	1	12.8672	0
25.842	1	7	2	239.389	0
25.844	1	2	4	28.2928	0
25.845	1	4	5	535.137	0
25.846	1	6	6	110.867	0
25.848	1	5	8	120.104	0
25.881	2	1	5	3.51893	0
25.881	1	3	1	2.19033	0
25.882	1	7	2	598.346	0
25.884	1	2	4	82.7168	0
25.885	1	4	5	399.379	0
25.886	1	6	6	192.589	0
25.888	1	5	8	265.157	0
25.921	2	1	5	5.03591	0
25.921	1	3	1	1.11068	0
25.922	1	7	2	296.069	0
25.924	1	2	4	84.7474	0
25.925	1	4	5	1061.16	0
25.926	1	6	6	99.7144	0
25.928	1	5	8	485.792	0
25.961	2	1	5	27.9783	0
25.961	1	3	1	6.76207	0
25.962	1	7	2	13.5144	0
25.964	1	2	4	168.35	0
25.965	1	4	5	1279.87	0
25.966	1	6	6	194.081	0
25.968	1	5	8	198.459	0
26.001	2	1	5	28.0809	0
26.001	1	3	1	4.38227	0
26.002	1	7	2	186.956	0
26.004	1	2	4	34.2425	0
26.005	1	4	5	386.702	0
26.006	1	6	6	79.1962	0
26.008	1	5	8	217.559	0
26.041	2	1	5	113.994	0
26.041	1	3	1	4.92891	0
26.042	1	7	2	409.806	0
26.044	1	2	4	60.4478	0
26.045	1	4	5	369.236	0
26.046	1	6	6	204.558	0
26.048	1	5	8	267.074	0
26.081	2	1	5	37.8853	0
26.081	1	3	1	29.0428	0
26.082	1	7	2	375.87	0
26.084	1	2	4	153.159	0
26.085	1	4	5	75.2022	0
26.086	1	6	6	179.662	0
26.088	1	5	8	120.624	0
26.121	2	1	5	218.686	0
26.121	1	3	1	20.1892	0
26.122	1	7	2	330.092	0
26.124	1	2	4	253.479	0
26.125	1	4	5	232.306	0
26.126	1	6	6	6.84485	0
26.128	1	5	8	38.7091	0
26.161	2	1	5	77.2942	0
26.161	1	3	1	10.3202	0
26.162	1	7	2	873.369	0
26.164	1	2	4	103.198	0
26.165	1	4	5	337.93	0
26.166	1	6	6	155.116	0
26.168	1	5	8	93.7425	0
26.201	2	1	5	33.5599	0
26.201	1	3	1	7.92194	0
26.202	1	7	2	911.13	0
26.204	1	2	4	684.104	0
26.205	1	4	5	1645.42	0
26.206	1	6	6	342.429	0
26.208	1	5	8	57.4424	0
26.241	2	1	5	38.2881	0
26.241	1	3	1	4.74839	0
26.242	1	7	2	236.653	0
26.244	1	2	4	987.259	0
26.245	1	4	5	774.377	0
26.246	1	6	6	191.174	0
26.248	1	5	8	62.4331	0
26.281	2	1	5	7.99108	0
26.281	1	3	1	12.3005	0
26.282	1	7	2	263.556	0
26.284	1	2	4	305.491	0
26.285	1	4	5	288.201	0
26.286	1	6	6	90.8164	0
26.288	1	5	8	203.634	0
26.321	2	1	5	23.4371	0
26.321	1	3	1	4.14182	0
26.322	1	7	2	527.729	0
26.324	1	2	4	101.301	0
26.325	1	4	5	1086.66	0
26.326	1	6	6	81.4381	0
26.328	1	5	8	131.824	0
26.361	2	1	5	15.9648	0
26.361	1	3	1	1.15551	0
26.362	1	7	2	219.671	0
26.364	1	2	4	69.379	0
26.365	1	4	5	69.0263	0
26.366	1	6	6	29.119	0
26.368	1	5	8	186.573	0
26.401	2	1	5	126.112	0
26.401	1	3	1	2.20523	0
26.402	1	7	2	93.3265	0
26.404	1	2	4	52.5585	0
26.405	1	4	5	1173.9	0
26.406	1	6	6	143.032	0
26.408	1	5	8	178.773	0
26.441	2	1	5	99.5183	0
26.441	1	3	1	6.66835	0
26.442	1	7	2	192.404	0
26.444	1	2	4	120.124	0
26.445	1	4	5	1861.11	0
26.446	1	6	6	238.775	0
26.448	1	5	8	93.3826	0
26.481	2	1	5	99.0543	0
26.481	1	3	1	13.3557	0
26.482	1	7	2	162.08	0
26.484	1	2	4	29.5656	0
26.485	1	4	5	452.801	0
26.486	1	6	6	112.433	0
26.488	1	5	8	420.711	0
26.521	2	1	5	28.6371	0
26.521	1	3	1	4.3021	0
26.522	1	7	2	85.5529	0
26.524	1	2	4	111.643	0
26.525	1	4	5	76.9534	0
26.526	1	6	6	67.4475	0
26.528	1	5	8	137.363	0
26.561	2	1	5	4.29523	0
26.561	1	3	1	5.00334	0
26.562	1	7	2	919.375	0
26.564	1	2	4	50.4195	0
26.565	1	4	5	226.876	0
26.566	1	6	6	55.1735	0
26.568	1	5	8	258.259	0
26.601	2	1	5	4.57338	0
26.601	1	3	1	7.4139	0
26.602	1	7	2	1060.46	0
26.604	1	2	4	19.9984	0
26.605	1	4	5	131.673	0
26.606	1	6	6	83.3619	0
26.608	1	5	8	319.603	0
26.641	2	1	5	93.8078	0
26.641	1	3	1	0.609289	0
26.642	1	7	2	459.573	0
26.644	1	2	4	11.4392	0
26.645	1	4	5	249.481	0
26.646	1	6	6	344.3	0
26.648	1	5	8	210.112	0
26.681	2	1	5	7.69547	0
26.681	1	3	1	7.6641	0
26.682	1	7	2	423.111	0
26.684	1	2	4	11.4011	0
26.685	1	4	5	402.101	0
26.686	1	6	6	408.331	0
26.688	1	5	8	525.129	0
26.721	2	1	5	3.81625	0
26.721	1	3	1	1.76386	0
26.722	1	7	2	121.369	0
26.724	1	2	4	9.45761	0
26.725	1	4	5	173.281	0
26.726	1	6	6	109.972	0
26.728	1	5	8	752.591	0
26.761	2	1	5	24.9868	0
26.761	1	3	1	1.30456	0
26.762	1	7	2	176.72	0
26.764	1	2	4	36.7935	0
26.765	1	4	5	155.74	0
26.766	1	6	6	68.0533	0
26.768	1	5	8	296.346	0
26.801	2	1	5	14.6141	0
26.801	1	3	1	1.96517	0
26.802	1	7	2	440.832	0
26.804	1	2	4	25.2618	0
26.805	1	4	5	197.788	0
26.806	1	6	6	187.446	0
26.808	1	5	8	123.731	0
26.841	2	1	5	43.287	0
26.841	1	3	1	0.08483	0
26.842	1	7	2	108.445	0
26.844	1	2	4	50.1892	0
26.845	1	4	5	112.16	0
26.846	1	6	6	95.9895	0
26.848	1	5	8	378.276	0
26.881	2	1	5	93.3465	0
26.881	1	3	1	0.206136	0
26.882	1	7	2	375.56	0
26.884	1	2	4	75.422	0
26.885	1	4	5	52.4408	0
26.886	1	6	6	163.109	0
26.888	1	5	8	236.996	0
26.921	2	1	5	64.5053	0
26.921	1	3	1	9.1945	0
26.922	1	7	2	286.486	0
26.924	1	2	4	43.1064	0
26.925	1	4	5	196.616	0
26.926	1	6	6	122.341	0
26.928	1	5	8	60.7385	0
26.961	2	1	5	184.863	0
26.961	1	3	1	4.71067	0
26.962	1	7	2	135.002	0
26.964	1	2	4	129.239	0
26.965	1	4	5	163.804	0
26.966	1	6	6	15.8709	0
26.968	1	5	8	126.779	0
27.001	2	1	5	0.68985	0
27.001	1	3	1	9.60538	0
27.002	1	7	2	142.885	0
27.004	1	2	4	115.541	0
27.005	1	4	5	174.926	0
27.006	1	6	6	163.092	0
27.008	1	5	8	56.8072	0
27.041	2	1	5	57.5272	0
27.041	1	3	1	0.601315	0
27.042	1	7	2	264.621	0
27.044	1	2	4	37.2517	0
27.045	1	4	5	208.221	0
27.046	1	6	6	49.9906	0
27.048	1	5	8	49.8354	0
27.081	2	1	5	11.3165	0
27.081	1	3	1	1.40343	0
27.082	1	7	2	154.942	0
27.084	1	2	4	151.961	0
27.085	1	4	5	308.274	0
27.086	1	6	6	169.699	0
27.088	1	5	8	38.7404	0
27.121	2	1	5	12.945	0
27.121	1	3	1	0.165595	0
27.122	1	7	2	292.236	0
27.124	1	2	4	50.2647	0
27.125	1	4	5	154.419	0
27.126	1	6	6	123.865	0
27.128	1	5	8	146.557	0
27.161	2	1	5	39.8405	0
27.161	1	3	1	0.0467588	0
27.162	1	7	2	156.106	0
27.164	1	2	4	6.6578	0
27.165	1	4	5	46.9934	0
27.166	1	6	6	29.5669	0
27.168	1	5	8	96.0111	0
27.201	2	1	5	5.35177	0
27.201	1	3	1	0.310449	0
27.202	1	7	2	232.118	0
27.204	1	2	4	21.1424	0
27.205	1	4	5	172.21	0
27.206	1	6	6	55.7118	0
27.208	1	5	8	222.762	0
27.241	2	1	5	4.3	0
27.241	1	3	1	0.0241928	0
27.242	1	7	2	596.039	0
27.244	1	2	4	12.9319	0
27.245	1	4	5	194.723	0
27.246	1	6	6	62.5195	0
27.248	1	5	8	764.484	0
27.281	2	1	5	79.6123	0
27.281	1	3	1	0.0864352	0
27.282	1	7	2	180.065	0
27.284	1	2	4	73.2608	0
27.285	1	4	5	259.147	0
27.286	1	6	6	39.6393	0
27.288	1	5	8	753.784	0
27.321	2	1	5	21.9171	0
27.321	1	3	1	0.0791458	0
27.322	1	7	2	116.74	0
27.324	1	2	4	20.6527	0
27.325	1	4	5	661.497	0
27.326	1	6	6	13.5776	0
27.328	1	5	8	149.08	0
27.361	2	1	5	28.9916	0
27.361	1	3	1	0.0595792	0
27.362	1	7	2	162.447	0
27.364	1	2	4	126.181	0
27.365	1	4	5	559.616	0
27.366	1	6	6	23.8192	0
27.368	1	5	8	187.306	0
27.401	2	1	5	33.3397	0
27.401	1	3	1	0.0711899	0
27.402	1	7	2	37.7742	0
27.404	1	2	4	281.932	0
27.405	1	4	5	17.5709	0
27.406	1	6	6	92.7257	0
27.408	1	5	8	363.822	0
27.441	2	1	5	12.4974	0
27.441	1	3	1	0.850751	0
27.442	1	7	2	470.147	0
27.444	1	2	4	119.51	0
27.445	1	4	5	518.93	0
27.446	1	6	6	113.789	0
27.448	1	5	8	184.528	0
27.481	2	1	5	4.81664	0
27.481	1	3	1	0.180008	0
27.482	1	7	2	503.802	0
27.484	1	2	4	63.7054	0
27.485	1	4	5	1095	0
27.486	1	6	6	51.3745	0
27.488	1	5	8	353.688	0
27.521	2	1	5	36.7429	0
27.521	1	3	1	4.82501	0
27.522	1	7	2	98.2309	0
27.524	1	2	4	50.6127	0
27.525	1	4	5	650.429	0
27.526	1	6	6	104.431	0
27.528	1	5	8	845.075	0
27.561	2	1	5	48.0932	0
27.561	1	3	1	1.65757	0
27.562	1	7	2	150.277	0
27.564	1	2	4	23.5167	0
27.565	1	4	5	590.041	0
27.566	1	6	6	19.3432	0
27.568	1	5	8	878.86	0
27.601	2	1	5	73.3533	0
27.601	1	3	1	1.40687	0
27.602	1	7	2	190.77	0
27.604	1	2	4	53.2145	0
27.605	1	4	5	86.0035	0
27.606	1	6	6	29.5386	0
27.608	1	5	8	180.404	0
27.641	2	1	5	138.358	0
27.641	1	3	1	0.24331	0
27.642	1	7	2	126.997	0
27.644	1	2	4	23.5679	0
27.645	1	4	5	886.893	0
27.646	1	6	6	16.3867	0
27.648	1	5	8	376.692	0
27.681	2	1	5	89.3402	0
27.681	1	3	1	6.85672	0
27.682	1	7	2	48.6072	0
27.684	1	2	4	47.6314	0
27.685	1	4	5	909.989	0
27.686	1	6	6	28.4344	0
27.688	1	5	8	279.422	0
27.721	2	1	5	91.2406	0
27.721	1	3	1	2.28198	0
27.722	1	7	2	55.0676	0
27.724	1	2	4	111.229	0
27.725	1	4	5	278.369	0
27.726	1	6	6	69.1981	0
27.728	1	5	8	10.2632	0
27.761	2	1	5	126.652	0
27.761	1	3	1	3.0022	0
27.762	1	7	2	251.985	0
27.764	1	2	4	64.8559	0
27.765	1	4	5	623.52	0
27.766	1	6	6	36.9699	0
27.768	1	5	8	114.737	0
27.801	2	1	5	88.1038	0
27.801	1	3	1	15.6504	0
27.802	1	7	2	352.333	0
27.804	1	2	4	112.789	0
27.805	1	4	5	661.628	0
27.806	1	6	6	154.816	0
27.808	1	5	8	155.694	0
27.841	2	1	5	74.1469	0
27.841	1	3	1	1.30164	0
27.842	1	7	2	182.108	0
27.844	1	2	4	77.186	0
27.845	1	4	5	219.071	0
27.846	1	6	6	384.806	0
27.848	1	5	8	164.965	0
27.881	2	1	5	38.7627	0
27.881	1	3	1	5.26919	0
27.882	1	7	2	49.6588	0
27.884	1	2	4	72.6152	0
27.885	1	4	5	191.977	0
27.886	1	6	6	274.45	0
27.888	1	5	8	240.833	0
27.921	2	1	5	22.3684	0
27.921	1	3	1	3.90461	0
27.922	1	7	2	113.42	0
27.924	1	2	4	239.861	0
27.925	1	4	5	926.825	0
27.926	1	6	6	33.8626	0
27.928	1	5	8	65.9029	0
27.961	2	1	5	14.7793	0
27.961	1	3	1	0.487508	0
27.962	1	7	2	88.3937	0
27.964	1	2	4	97.4883	0
27.965	1	4	5	1630.96	0
27.966	1	6	6	124.108	0
27.968	1	5	8	73.1308	0
28.001	2	1	5	13.9645	0
28.001	1	3	1	2.29671	0
28.002	1	7	2	54.2093	0
28.004	1	2	4	41.3346	0
28.005	1	4	5	719.373	0
28.006	1	6	6	61.7458	0
28.008	1	5	8	115.006	0
28.041	2	1	5	48.4057	0
28.041	1	3	1	1.08833	0
28.042	1	7	2	596.207	0
28.044	1	2	4	70.2948	0
28.045	1	4	5	1123.18	0
28.046	1	6	6	49.577	0
28.048	1	5	8	124.424	0
28.081	2	1	5	51.1162	0
28.081	1	3	1	0.566196	0
28.082	1	7	2	1093.62	0
28.084	1	2	4	33.1513	0
28.085	1	4	5	486.292	0
28.086	1	6	6	25.8342	0
28.088	1	5	8	233.383	0
28.121	2	1	5	25.2594	0
28.121	1	3	1	0.0869117	0
28.122	1	7	2	312.96	0
28.124	1	2	4	79.8674	0
28.125	1	4	5	720.395	0
28.126	1	6	6	8.82069	0
28.128	1	5	8	32.0572	0
28.161	2	1	5	15.2419	0
28.161	1	3	1	2.86141	0
28.162	1	7	2	253.85	0
28.164	1	2	4	79.4515	0
28.165	1	4	5	366.542	0
28.166	1	6	6	48.6485	0
28.168	1	5	8	261.878	0
28.201	2	1	5	0.48993	0
28.201	1	3	1	3.74885	0
28.202	1	7	2	626.85	0
28.204	1	2	4	26.1728	0
28.205	1	4	5	198.676	0
28.206	1	6	6	107.71	0
28.208	1	5	8	695.77	0
28.241	2	1	5	46.3523	0
28.241	1	3	1	1.22422	0
28.242	1	7	2	250.011	0
28.244	1	2	4	71.7944	0
28.245	1	4	5	1024.17	0
28.246	1	6	6	85.0974	0
28.248	1	5	8	346.488	0
28.281	2	1	5	292.164	0
28.281	1	3	1	0.503203	0
28.282	1	7	2	395.617	0
28.284	1	2	4	75.228	0
28.285	1	4	5	656.672	0
28.286	1	6	6	24.3253	0
28.288	1	5	8	370.312	0
28.321	2	1	5	46.5879	0
28.321	1	3	1	1.19418	0
28.322	1	7	2	585.613	0
28.324	1	2	4	50.798	0
28.325	1	4	5	284.929	0
28.326	1	6	6	23.5848	0
28.328	1	5	8	320.88	0
28.361	2	1	5	36.9144	0
28.361	1	3	1	0.245964	0
28.362	1	7	2	232.418	0
28.364	1	2	4	89.8133	0
28.365	1	4	5	691.642	0
28.366	1	6	6	38.2273	0
28.368	1	5	8	51.1054	0
28.401	2	1	5	63.9979	0
28.401	1	3	1	2.76386	0
28.402	1	7	2	75.8247	0
28.404	1	2	4	82.0127	0
28.405	1	4	5	519.394	0
28.406	1	6	6	12.2818	0
28.408	1	5	8	508.618	0
28.441	2	1	5	8.73227	0
28.441	1	3	1	1.8232	0
28.442	1	7	2	60.2326	0
28.444	1	2	4	21.147	0
28.445	1	4	5	141.706	0
28.446	1	6	6	54.1542	0
28.448	1	5	8	499.317	0
28.481	2	1	5	14.2604	0
28.481	1	3	1	1.26861	0
28.482	1	7	2	144.359	0
28.484	1	2	4	31.6157	0
28.485	1	4	5	302.158	0
28.486	1	6	6	76.3926	0
28.488	1	5	8	154.525	0
28.521	2	1	5	5.94471	0
28.521	1	3	1	1.77916	0
28.522	1	7	2	310.263	0
28.524	1	2	4	222.721	0
28.525	1	4	5	53.3055	0
28.526	1	6	6	114.236	0
28.528	1	5	8	364.257	0
28.561	2	1	5	32.6849	0
28.561	1	3	1	1.87571	0
28.562	1	7	2	285.967	0
28.564	1	2	4	160.748	0
28.565	1	4	5	149.993	0
28.566	1	6	6	13.4036	0
28.568	1	5	8	153.086	0
28.601	2	1	5	92.1728	0
28.601	1	3	1	0.705395	0
28.602	1	7	2	26.0998	0
28.604	1	2	4	2.92832	0
28.605	1	4	5	290.318	0
28.606	1	6	6	60.3404	0
28.608	1	5	8	597.436	0
28.641	2	1	5	39.6432	0
28.641	1	3	1	12.0946	0
28.642	1	7	2	226.187	0
28.644	1	2	4	196.506	0
28.645	1	4	5	168.44	0
28.646	1	6	6	20.2045	0
28.648	1	5	8	1421.66	0
28.681	2	1	5	17.407	0
28.681	1	3	1	0.84923	0
28.682	1	7	2	222.582	0
28.684	1	2	4	347.692	0
28.685	1	4	5	313.843	0
28.686	1	6	6	31.445	0
28.688	1	5	8	700.435	0
28.721	2	1	5	29.7107	0
28.721	1	3	1	0.0735116	0
28.722	1	7	2	21.5485	0
28.724	1	2	4	171.894	0
28.725	1	4	5	175.632	0
28.726	1	6	6	39.8255	0
28.728	1	5	8	134.676	0
28.761	2	1	5	5.06855	0
28.761	1	3	1	1.17318	0
28.762	1	7	2	224.443	0
28.764	1	2	4	93.3659	0
28.765	1	4	5	237.86	0
28.766	1	6	6	134.987	0
28.768	1	5	8	136.194	0
28.801	2	1	5	27.5699	0
28.801	1	3	1	0.731772	0
28.802	1	7	2	317.834	0
28.804	1	2	4	76.2778	0
28.805	1	4	5	641.239	0
28.806	1	6	6	123.411	0
28.808	1	5	8	41.8433	0
28.841	2	1	5	49.5286	0
28.841	1	3	1	0.889842	0
28.842	1	7	2	186.557	0
28.844	1	2	4	32.4994	0
28.845	1	4	5	205.425	0
28.846	1	6	6	115.454	0
28.848	1	5	8	166.19	0
28.881	2	1	5	26.1761	0
28.881	1	3	1	35.5525	0
28.882	1	7	2	119.445	0
28.884	1	2	4	169.823	0
28.885	1	4	5	118.688	0
28.886	1	6	6	565.269	0
28.888	1	5	8	72.773	0
28.921	2	1	5	53.4274	0
28.921	1	3	1	0.387985	0
28.922	1	7	2	309.08	0
28.924	1	2	4	237.848	0
28.925	1	4	5	178.655	0
28.926	1	6	6	512.651	0
28.928	1	5	8	36.5357	0
28.961	2	1	5	154.683	0
28.961	1	3	1	2.15263	0
28.962	1	7	2	241.233	0
28.964	1	2	4	98.7841	0
28.965	1	4	5	35.3376	0
28.966	1	6	6	104.708	0
28.968	1	5	8	30.4657	0
29.001	2	1	5	87.6053	0
29.001	1	3	1	0.31132	0
29.002	1	7	2	690.903	0
29.004	1	2	4	47.0184	0
29.005	1	4	5	349.43	0
29.006	1	6	6	298.993	0
29.008	1	5	8	45.6039	0
29.041	2	1	5	22.8109	0
29.041	1	3	1	0.408674	0
29.042	1	7	2	311.188	0
29.044	1	2	4	73.4505	0
29.045	1	4	5	626.596	0
29.046	1	6	6	285.719	0
29.048	1	5	8	37.0674	0
29.081	2	1	5	5.38003	0
29.081	1	3	1	3.56125	0
29.082	1	7	2	770.993	0
29.084	1	2	4	204.854	0
29.085	1	4	5	142.437	0
29.086	1	6	6	125.163	0
29.088	1	5	8	126.24	0
29.121	2	1	5	4.20079	0
29.121	1	3	1	3.40037	0
29.122	1	7	2	818.368	0
29.124	1	2	4	89.3762	0
29.125	1	4	5	62.2864	0
29.126	1	6	6	118.889	0
29.128	1	5	8	324.503	0
29.161	2	1	5	30.9586	0
29.161	1	3	1	0.340967	0
29.162	1	7	2	87.3264	0
29.164	1	2	4	322.181	0
29.165	1	4	5	248.548	0
29.166	1	6	6	23.7672	0
29.168	1	5	8	378.272	0
29.201	2	1	5	18.6915	0
29.201	1	3	1	0.235749	0
29.202	1	7	2	376.02	0
29.204	1	2	4	800.674	0
29.205	1	4	5	213.881	0
29.206	1	6	6	67.2065	0
29.208	1	5	8	276.071	0
29.241	2	1	5	114.767	0
29.241	1	3	1	2.93882	0
29.242	1	7	2	373.336	0
29.244	1	2	4	409.837	0
