% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.165	1	2	17	6	1	12	301	0
0.165	1	1	17	6	2	2	65	0
0.165	2	5	17	6	3	28	749	0
0.166	1	2	17	7	1	12	301	0
0.166	1	1	17	7	2	2	65	0
0.166	2	5	17	7	3	28	749	0
0.167	1	2	17	8	1	12	301	0
0.167	1	1	17	8	2	2	65	0
0.167	2	5	17	8	3	28	749	0
0.168	1	2	17	9	1	12	301	0
0.168	1	1	17	9	2	2	65	0
0.169	1	2	17	10	1	12	301	0
0.169	1	1	17	10	2	2	65	0
0.17	1	2	18	1	1	12	301	0
0.17	1	1	18	1	2	2	65	0
0.171	1	2	18	2	1	12	301	0
0.171	1	1	18	2	2	2	65	0
0.172	1	2	18	3	1	12	301	0
0.172	1	1	18	3	2	2	65	0
0.172	2	5	18	3	3	28	749	0
0.173	1	1	18	4	2	2	137	0
0.173	2	5	18	4	3	28	749	0
0.174	1	1	18	5	2	2	137	0
0.174	2	5	18	5	3	28	749	0
0.175	1	1	18	6	2	2	137	0
0.176	1	1	18	7	2	2	137	0
0.177	1	1	18	8	2	2	137	0
0.178	1	1	18	9	2	2	137	0
0.179	1	1	18	10	2	2	137	0
0.179	2	5	18	10	3	28	749	0
0.18	1	1	19	1	2	2	137	0
0.18	2	5	19	1	3	28	749	0
0.181	1	1	19	2	2	2	137	0
0.181	2	5	19	2	3	28	749	0
0.182	1	1	19	3	2	2	137	0
0.183	1	1	19	4	2	2	137	0
0.184	1	1	19	5	2	2	137	0
0.185	1	1	19	6	2	2	137	0
0.186	2	5	19	7	3	28	749	0
0.187	2	5	19	8	3	28	749	0
0.188	2	5	19	9	3	28	749	0
0.281	2	4	29	2	1	2	65	0
0.282	2	4	29	3	1	2	65	0
0.283	2	4	29	4	1	2	65	0
0.284	2	4	29	5	1	2	65	0
0.285	2	4	29	6	1	2	65	0
0.286	2	4	29	7	1	2	65	0
0.287	2	4	29	8	1	2	65	0
0.288	2	4	29	9	1	2	65	0
0.289	2	4	29	10	1	2	65	0
0.29	2	4	30	1	1	2	65	0
0.291	2	4	30	2	1	2	65	0
0.292	2	4	30	3	1	2	65	0
0.293	2	4	30	4	1	2	65	0
0.294	2	4	30	5	1	2	65	0
0.295	2	4	30	6	1	2	65	0
0.296	2	4	30	7	1	2	65	0
0.297	2	4	30	8	1	2	65	0
0.298	2	4	30	9	1	2	65	0
0.299	2	4	30	10	1	2	65	0
0.3	2	4	31	1	1	2	65	0
0.301	2	4	31	2	1	2	65	0
0.302	2	4	31	3	1	2	65	0
0.303	2	4	31	4	1	2	65	0
0.304	2	4	31	5	1	2	65	0
0.305	2	4	31	6	1	2	65	0
0.306	2	4	31	7	1	2	65	0
0.307	2	4	31	8	1	2	65	0
0.308	2	4	31	9	1	2	65	0
0.309	2	4	31	10	1	2	65	0
0.31	2	4	32	1	1	2	65	0
0.311	2	4	32	2	1	2	65	0
0.312	2	4	32	3	1	2	65	0
0.313	2	4	32	4	1	2	65	0
0.314	2	4	32	5	1	2	65	0
0.315	1	2	32	6	1	4	105	0
0.315	2	4	32	6	1	2	41	0
0.315	2	5	32	6	3	24	533	0
0.316	1	2	32	7	1	4	105	0
0.316	2	4	32	7	1	2	41	0
0.316	2	5	32	7	3	24	533	0
0.317	1	2	32	8	1	4	105	0
0.317	2	4	32	8	1	2	41	0
0.317	2	5	32	8	3	24	533	0
0.318	1	2	32	9	1	4	105	0
0.318	2	4	32	9	1	2	41	0
0.318	2	5	32	9	3	24	533	0
0.319	1	2	32	10	1	4	105	0
0.319	2	4	32	10	1	2	41	0
0.319	2	5	32	10	3	24	533	0
0.32	1	2	33	1	1	4	105	0
0.32	2	4	33	1	1	2	65	0
0.321	1	2	33	2	1	8	209	0
0.322	1	2	33	3	1	8	209	0
0.322	1	1	33	3	2	4	105	0
0.323	1	2	33	4	1	8	209	0
0.323	1	1	33	4	2	4	105	0
0.324	1	2	33	5	1	8	209	0
0.324	1	1	33	5	2	4	105	0
0.325	1	2	33	6	1	8	209	0
0.325	1	1	33	6	2	4	105	0
0.326	1	2	33	7	1	8	209	0
0.326	1	1	33	7	2	4	105	0
0.327	1	2	33	8	1	8	209	0
0.327	1	1	33	8	2	4	105	0
0.328	1	2	33	9	1	8	209	0
0.328	1	1	33	9	2	4	105	0
0.336	2	5	34	7	3	28	749	0
0.402	2	3	41	3	2	2	65	0
0.403	2	3	41	4	2	2	65	0
0.404	2	3	41	5	2	2	65	0
0.405	2	3	41	6	2	2	65	0
0.406	2	3	41	7	2	2	65	0
0.407	2	3	41	8	2	2	65	0
0.408	2	3	41	9	2	2	65	0
0.409	2	3	41	10	2	2	65	0
0.41	2	3	42	1	2	2	65	0
0.411	2	3	42	2	2	2	65	0
0.412	2	3	42	3	2	2	65	0
0.413	2	3	42	4	2	2	65	0
0.414	2	3	42	5	2	2	65	0
0.415	2	3	42	6	2	2	65	0
0.416	2	3	42	7	2	2	65	0
0.417	2	3	42	8	2	2	65	0
0.418	2	3	42	9	2	2	65	0
0.419	2	3	42	10	2	2	65	0
0.42	2	3	43	1	2	2	65	0
0.421	2	3	43	2	2	2	65	0
0.422	2	3	43	3	2	2	65	0
0.423	2	3	43	4	2	2	65	0
0.424	2	3	43	5	2	2	65	0
0.425	2	3	43	6	2	2	65	0
0.426	2	3	43	7	2	2	65	0
0.427	2	3	43	8	2	2	65	0
0.428	2	3	43	9	2	2	65	0
0.429	2	3	43	10	2	2	65	0
0.43	2	3	44	1	2	2	65	0
0.431	2	3	44	2	2	2	65	0
0.432	2	3	44	3	2	2	65	0
0.433	2	3	44	4	2	2	65	0
0.434	2	3	44	5	2	2	65	0
0.435	2	3	44	6	2	2	65	0
0.436	2	3	44	7	2	2	65	0
0.437	2	3	44	8	2	2	65	0
0.438	2	3	44	9	2	2	65	0
0.439	2	3	44	10	2	2	65	0
0.44	2	3	45	1	2	2	65	0
0.441	2	3	45	2	2	2	65	0
0.442	2	3	45	3	2	2	65	0
0.443	2	3	45	4	2	2	65	0
0.444	2	3	45	5	2	2	65	0
0.445	2	3	45	6	2	2	65	0
0.446	2	3	45	7	2	2	65	0
0.447	2	3	45	8	2	2	65	0
0.448	2	3	45	9	2	2	65	0
0.449	2	3	45	10	2	2	65	0
0.45	2	3	46	1	2	2	65	0
0.451	2	3	46	2	2	2	65	0
0.452	2	3	46	3	2	2	65	0
0.453	2	3	46	4	2	2	65	0
0.454	2	3	46	5	2	2	65	0
0.455	2	3	46	6	2	2	65	0
0.456	2	3	46	7	2	2	65	0
0.457	2	3	46	8	2	2	65	0
0.458	2	3	46	9	2	2	65	0
0.459	2	3	46	10	2	2	65	0
0.46	2	3	47	1	2	2	65	0
0.461	2	3	47	2	2	2	65	0
0.462	2	3	47	3	2	2	65	0
0.463	2	3	47	4	2	2	65	0
0.464	2	3	47	5	2	2	65	0
0.465	1	2	47	6	1	6	153	0
0.465	2	5	47	6	3	28	749	0
0.466	1	2	47	7	1	6	153	0
0.466	2	5	47	7	3	28	749	0
0.467	1	2	47	8	1	6	153	0
0.467	2	5	47	8	3	28	749	0
0.468	1	2	47	9	1	6	153	0
0.468	2	3	47	9	2	2	65	0
0.469	1	2	47	10	1	6	153	0
0.469	2	3	47	10	2	2	65	0
0.47	1	2	48	1	1	6	153	0
0.47	2	3	48	1	2	2	65	0
0.471	1	2	48	2	1	6	153	0
0.471	2	3	48	2	2	2	65	0
0.472	1	2	48	3	1	6	153	0
0.472	2	3	48	3	2	2	65	0
0.473	1	2	48	4	1	6	153	0
0.473	2	3	48	4	2	2	65	0
0.474	1	2	48	5	1	6	153	0
0.474	2	3	48	5	2	2	65	0
0.475	1	2	48	6	1	6	153	0
0.475	2	3	48	6	2	2	65	0
0.476	1	2	48	7	1	6	153	0
0.476	2	3	48	7	2	2	65	0
0.477	1	2	48	8	1	6	153	0
0.477	2	3	48	8	2	2	65	0
0.478	1	2	48	9	1	6	153	0
0.478	2	3	48	9	2	2	65	0
0.479	1	2	48	10	1	6	153	0
0.479	2	3	48	10	2	2	65	0
0.48	2	3	49	1	2	2	65	0
0.481	2	3	49	2	2	2	65	0
0.521	2	4	53	2	1	4	105	0
0.522	2	4	53	3	1	4	105	0
0.522	2	3	53	3	2	8	209	0
0.523	2	4	53	4	1	4	105	0
0.523	2	3	53	4	2	8	209	0
0.524	2	4	53	5	1	4	105	0
0.524	2	3	53	5	2	8	209	0
0.525	2	4	53	6	1	4	105	0
0.525	2	3	53	6	2	8	209	0
0.526	2	4	53	7	1	4	105	0
0.526	2	3	53	7	2	8	209	0
0.527	2	4	53	8	1	4	105	0
0.527	2	3	53	8	2	8	209	0
0.528	2	4	53	9	1	4	105	0
0.528	2	3	53	9	2	8	209	0
0.529	2	4	53	10	1	4	105	0
0.529	2	3	53	10	2	8	209	0
0.53	2	4	54	1	1	4	105	0
0.53	2	3	54	1	2	8	209	0
0.531	2	4	54	2	1	4	105	0
0.531	2	3	54	2	2	8	209	0
0.532	2	4	54	3	1	4	105	0
0.532	2	3	54	3	2	8	209	0
0.533	2	4	54	4	1	4	105	0
0.533	2	3	54	4	2	8	209	0
0.534	2	4	54	5	1	4	105	0
0.534	2	3	54	5	2	8	209	0
0.535	2	4	54	6	1	4	105	0
0.535	2	3	54	6	2	8	209	0
0.536	2	4	54	7	1	4	105	0
0.536	2	3	54	7	2	8	209	0
0.537	2	4	54	8	1	0	85	0
0.538	2	4	54	9	1	0	85	0
0.539	2	4	54	10	1	0	85	0
0.54	2	4	55	1	1	0	85	0
0.541	2	4	55	2	1	0	85	0
0.542	2	4	55	3	1	0	85	0
0.543	2	4	55	4	1	0	85	0
0.544	2	4	55	5	1	0	85	0
0.545	2	4	55	6	1	0	85	0
0.546	2	4	55	7	1	0	85	0
0.547	2	4	55	8	1	0	85	0
0.548	2	4	55	9	1	0	85	0
0.549	2	4	55	10	1	0	85	0
0.55	2	4	56	1	1	0	85	0
0.551	2	4	56	2	1	0	85	0
0.552	2	4	56	3	1	0	85	0
0.553	2	4	56	4	1	0	85	0
0.554	2	4	56	5	1	0	85	0
0.555	2	4	56	6	1	0	85	0
0.556	2	4	56	7	1	0	85	0
0.557	2	4	56	8	1	0	85	0
0.558	2	4	56	9	1	0	85	0
0.559	2	4	56	10	1	0	85	0
0.56	2	4	57	1	1	0	85	0
0.615	2	3	62	6	2	6	101	0
0.615	2	5	62	6	3	28	749	0
0.616	2	3	62	7	2	6	101	0
0.616	2	5	62	7	3	28	749	0
0.617	2	3	62	8	2	6	101	0
0.617	2	5	62	8	3	28	749	0
0.618	2	3	62	9	2	6	153	0
0.619	2	3	62	10	2	6	153	0
0.62	2	3	63	1	2	6	153	0
0.621	2	3	63	2	2	6	153	0
0.622	2	3	63	3	2	6	153	0
0.623	2	3	63	4	2	6	153	0
0.624	2	3	63	5	2	6	153	0
0.625	2	3	63	6	2	6	153	0
0.626	2	3	63	7	2	6	153	0
0.627	2	3	63	8	2	6	153	0
0.628	2	3	63	9	2	6	153	0
0.629	2	3	63	10	2	6	153	0
0.63	2	3	64	1	2	6	153	0
0.765	2	5	77	6	3	22	469	0
0.766	2	5	77	7	3	22	469	0
0.767	2	5	77	8	3	22	469	0
0.768	2	5	77	9	3	22	469	0
0.769	2	5	77	10	3	22	469	0
0.786	2	5	79	7	3	22	469	0
0.881	2	4	89	2	1	2	65	0
0.882	2	4	89	3	1	2	65	0
0.883	2	4	89	4	1	2	65	0
0.884	2	4	89	5	1	2	65	0
0.885	2	4	89	6	1	2	65	0
0.886	2	4	89	7	1	2	65	0
0.887	2	4	89	8	1	2	65	0
0.888	2	4	89	9	1	2	65	0
0.889	2	4	89	10	1	2	65	0
0.89	2	4	90	1	1	2	65	0
0.891	2	4	90	2	1	2	65	0
0.892	2	4	90	3	1	2	65	0
0.893	2	4	90	4	1	2	65	0
0.894	2	4	90	5	1	2	65	0
0.895	2	4	90	6	1	2	65	0
0.896	2	4	90	7	1	2	65	0
0.897	2	4	90	8	1	2	65	0
0.898	2	4	90	9	1	2	65	0
0.899	2	4	90	10	1	2	65	0
0.9	2	4	91	1	1	2	65	0
0.901	2	4	91	2	1	2	65	0
0.902	2	4	91	3	1	2	65	0
0.903	2	4	91	4	1	2	65	0
0.904	2	4	91	5	1	2	65	0
0.905	2	4	91	6	1	2	65	0
0.906	2	4	91	7	1	2	65	0
0.907	2	4	91	8	1	2	65	0
0.908	2	4	91	9	1	2	65	0
0.909	2	4	91	10	1	2	65	0
0.91	2	4	92	1	1	2	65	0
0.911	2	4	92	2	1	2	65	0
0.912	2	4	92	3	1	2	65	0
0.913	2	4	92	4	1	2	65	0
0.914	2	4	92	5	1	2	65	0
0.915	2	5	92	6	3	26	621	0
0.915	2	4	92	6	1	8	137	0
0.916	2	5	92	7	3	26	621	0
0.916	2	4	92	7	1	8	137	0
0.917	2	5	92	8	3	26	621	0
0.917	2	4	92	8	1	8	137	0
0.918	2	5	92	9	3	26	621	0
0.918	2	4	92	9	1	8	137	0
0.919	2	4	92	10	1	2	65	0
0.92	2	4	93	1	1	2	65	0
0.921	2	4	93	2	1	4	105	0
0.922	2	4	93	3	1	4	105	0
0.923	2	4	93	4	1	4	105	0
0.924	2	4	93	5	1	4	105	0
0.925	2	4	93	6	1	4	105	0
0.926	2	4	93	7	1	4	105	0
0.927	2	4	93	8	1	4	105	0
0.928	2	4	93	9	1	4	105	0
0.929	2	4	93	10	1	4	105	0
0.93	2	4	94	1	1	4	105	0
0.931	2	4	94	2	1	4	105	0
0.932	2	4	94	3	1	4	105	0
0.933	2	4	94	4	1	4	105	0
0.934	2	4	94	5	1	4	105	0
0.935	2	4	94	6	1	4	105	0
0.936	2	4	94	7	1	4	105	0
0.937	2	4	94	8	1	4	105	0
0.938	2	4	94	9	1	4	105	0
0.939	2	4	94	10	1	4	105	0
0.94	2	4	95	1	1	4	105	0
0.941	2	4	95	2	1	4	105	0
0.942	2	4	95	3	1	4	105	0
0.943	2	4	95	4	1	4	105	0
0.944	2	4	95	5	1	4	105	0
0.945	2	4	95	6	1	4	105	0
0.946	2	4	95	7	1	4	105	0
0.947	2	4	95	8	1	4	105	0
0.948	2	4	95	9	1	4	105	0
0.949	2	4	95	10	1	4	105	0
0.95	2	4	96	1	1	4	105	0
0.951	2	4	96	2	1	4	105	0
0.952	2	4	96	3	1	4	105	0
0.953	2	4	96	4	1	4	105	0
0.954	2	4	96	5	1	4	105	0
0.955	2	4	96	6	1	4	105	0
0.956	2	4	96	7	1	4	105	0
0.957	2	4	96	8	1	4	105	0
0.958	2	4	96	9	1	4	105	0
0.959	2	4	96	10	1	4	105	0
0.96	2	4	97	1	1	4	105	0
0.961	1	2	97	2	1	2	65	0
0.962	1	2	97	3	1	2	65	0
0.963	1	2	97	4	1	2	65	0
0.964	1	2	97	5	1	2	65	0
0.965	1	2	97	6	1	2	65	0
0.966	1	2	97	7	1	2	65	0
0.967	1	2	97	8	1	2	65	0
0.968	1	2	97	9	1	2	65	0
0.969	1	2	97	10	1	2	65	0
0.97	1	2	98	1	1	2	65	0
0.971	1	2	98	2	1	2	65	0
0.972	1	2	98	3	1	2	65	0
0.973	1	2	98	4	1	2	65	0
0.974	1	2	98	5	1	2	65	0
0.975	1	2	98	6	1	2	65	0
0.976	1	2	98	7	1	2	65	0
0.977	1	2	98	8	1	2	65	0
0.978	1	2	98	9	1	2	65	0
0.979	1	2	98	10	1	2	65	0
0.98	1	2	99	1	1	2	65	0
0.981	1	2	99	2	1	2	65	0
0.982	1	2	99	3	1	2	65	0
0.983	1	2	99	4	1	2	65	0
0.984	1	2	99	5	1	2	65	0
0.985	1	2	99	6	1	2	65	0
0.986	1	2	99	7	1	2	65	0
0.987	1	2	99	8	1	2	65	0
0.988	1	2	99	9	1	2	65	0
0.989	1	2	99	10	1	2	65	0
0.99	1	2	100	1	1	2	65	0
0.991	1	2	100	2	1	2	65	0
0.992	1	2	100	3	1	2	65	0
0.993	1	2	100	4	1	2	65	0
0.994	1	2	100	5	1	2	65	0
0.995	1	2	100	6	1	2	65	0
0.996	1	2	100	7	1	2	65	0
0.997	1	2	100	8	1	2	65	0
0.998	1	2	100	9	1	2	65	0
0.999	1	2	100	10	1	2	65	0
1	1	2	101	1	1	2	65	0
1.001	1	2	101	2	1	0	41	0
1.002	1	2	101	3	1	0	41	0
1.002	2	3	101	3	2	0	41	0
1.003	1	2	101	4	1	0	41	0
1.003	2	3	101	4	2	0	41	0
1.004	1	2	101	5	1	0	41	0
1.004	2	3	101	5	2	0	41	0
1.005	1	2	101	6	1	0	41	0
1.005	2	3	101	6	2	0	41	0
1.006	1	2	101	7	1	0	41	0
1.006	2	3	101	7	2	0	41	0
1.007	1	2	101	8	1	0	41	0
1.007	2	3	101	8	2	0	41	0
1.008	1	2	101	9	1	0	41	0
1.008	2	3	101	9	2	0	41	0
1.009	1	2	101	10	1	0	41	0
1.009	2	3	101	10	2	0	41	0
1.01	1	2	102	1	1	0	41	0
1.01	2	3	102	1	2	0	41	0
1.011	1	2	102	2	1	0	41	0
1.011	2	3	102	2	2	0	41	0
1.012	1	2	102	3	1	0	41	0
1.012	2	3	102	3	2	0	41	0
1.013	1	2	102	4	1	0	41	0
1.013	2	3	102	4	2	0	41	0
1.014	1	2	102	5	1	0	41	0
1.014	2	3	102	5	2	0	41	0
1.015	1	2	102	6	1	0	41	0
1.015	2	3	102	6	2	0	41	0
1.016	1	2	102	7	1	0	41	0
1.016	2	3	102	7	2	0	41	0
1.017	1	2	102	8	1	0	41	0
1.017	2	3	102	8	2	0	41	0
1.018	1	2	102	9	1	0	41	0
1.018	2	3	102	9	2	0	41	0
1.019	1	2	102	10	1	0	41	0
1.019	2	3	102	10	2	0	41	0
1.02	1	2	103	1	1	0	41	0
1.02	2	3	103	1	2	0	41	0
1.021	1	2	103	2	1	0	41	0
1.021	2	3	103	2	2	0	41	0
1.022	1	2	103	3	1	0	41	0
1.022	2	3	103	3	2	0	41	0
1.023	1	2	103	4	1	0	41	0
1.023	2	3	103	4	2	0	41	0
1.024	1	2	103	5	1	0	41	0
1.024	2	3	103	5	2	0	41	0
1.025	1	2	103	6	1	0	41	0
1.025	2	3	103	6	2	0	41	0
1.026	1	2	103	7	1	0	41	0
1.026	2	3	103	7	2	0	41	0
1.027	1	2	103	8	1	0	41	0
1.027	2	3	103	8	2	0	41	0
1.028	1	2	103	9	1	0	41	0
1.028	2	3	103	9	2	0	41	0
1.029	1	2	103	10	1	0	41	0
1.029	2	3	103	10	2	0	41	0
1.03	1	2	104	1	1	0	41	0
1.03	2	3	104	1	2	0	41	0
1.031	1	2	104	2	1	0	41	0
1.031	2	3	104	2	2	0	41	0
1.032	1	2	104	3	1	0	41	0
1.032	2	3	104	3	2	0	41	0
1.033	1	2	104	4	1	0	41	0
1.033	2	3	104	4	2	0	41	0
1.034	1	2	104	5	1	0	41	0
1.034	2	3	104	5	2	0	41	0
1.035	1	2	104	6	1	0	41	0
1.035	2	3	104	6	2	0	41	0
1.036	1	2	104	7	1	0	41	0
1.036	2	3	104	7	2	0	41	0
1.037	1	2	104	8	1	0	41	0
1.037	2	3	104	8	2	0	41	0
1.038	1	2	104	9	1	0	41	0
1.038	2	3	104	9	2	0	41	0
1.039	1	2	104	10	1	0	41	0
1.039	2	3	104	10	2	0	41	0
1.04	1	2	105	1	1	0	41	0
1.04	2	3	105	1	2	0	41	0
1.041	2	3	105	2	2	0	41	0
1.065	2	5	107	6	3	28	749	0
1.066	2	5	107	7	3	28	749	0
1.067	2	5	107	8	3	28	749	0
1.082	2	3	109	3	2	8	209	0
1.083	2	3	109	4	2	8	209	0
1.084	2	3	109	5	2	8	209	0
1.085	2	3	109	6	2	8	209	0
1.086	2	3	109	7	2	8	209	0
1.087	2	3	109	8	2	8	209	0
1.088	2	3	109	9	2	8	209	0
1.089	2	3	109	10	2	8	209	0
1.09	2	3	110	1	2	8	209	0
1.091	2	3	110	2	2	8	209	0
1.092	2	3	110	3	2	8	209	0
1.093	2	3	110	4	2	8	209	0
1.094	2	3	110	5	2	8	209	0
1.095	2	3	110	6	2	8	209	0
1.096	2	3	110	7	2	8	209	0
1.097	2	3	110	8	2	8	209	0
1.098	2	3	110	9	2	8	209	0
1.099	2	3	110	10	2	8	209	0
1.1	2	3	111	1	2	8	209	0
1.101	2	3	111	2	2	8	209	0
1.102	2	3	111	3	2	8	209	0
1.103	2	3	111	4	2	8	209	0
1.104	2	3	111	5	2	8	209	0
1.105	2	3	111	6	2	8	209	0
1.106	2	3	111	7	2	8	209	0
1.107	2	3	111	8	2	8	209	0
1.108	2	3	111	9	2	8	209	0
1.162	1	1	117	3	2	0	41	0
1.163	1	1	117	4	2	0	41	0
1.164	1	1	117	5	2	0	41	0
1.165	1	1	117	6	2	0	41	0
1.166	1	1	117	7	2	0	41	0
1.167	1	1	117	8	2	0	41	0
1.168	1	1	117	9	2	0	41	0
1.169	1	1	117	10	2	0	41	0
1.17	1	1	118	1	2	0	41	0
1.171	1	1	118	2	2	0	41	0
1.172	1	1	118	3	2	0	41	0
1.173	1	1	118	4	2	0	41	0
1.174	1	1	118	5	2	0	41	0
1.175	1	1	118	6	2	0	41	0
1.176	1	1	118	7	2	0	41	0
1.177	1	1	118	8	2	0	41	0
1.178	1	1	118	9	2	0	41	0
1.179	1	1	118	10	2	0	41	0
1.18	1	1	119	1	2	0	41	0
1.181	1	1	119	2	2	0	41	0
1.182	1	1	119	3	2	0	41	0
1.183	1	1	119	4	2	0	41	0
1.184	1	1	119	5	2	0	41	0
1.185	1	1	119	6	2	0	41	0
1.186	1	1	119	7	2	0	41	0
1.187	1	1	119	8	2	0	41	0
1.188	1	1	119	9	2	0	41	0
1.189	1	1	119	10	2	0	41	0
1.19	1	1	120	1	2	0	41	0
1.191	1	1	120	2	2	0	41	0
1.192	1	1	120	3	2	0	41	0
1.193	1	1	120	4	2	0	41	0
1.194	1	1	120	5	2	0	41	0
1.195	1	1	120	6	2	0	41	0
1.196	1	1	120	7	2	0	41	0
1.197	1	1	120	8	2	0	41	0
1.198	1	1	120	9	2	0	41	0
1.199	1	1	120	10	2	0	41	0
1.2	1	1	121	1	2	0	41	0
1.201	1	2	121	2	1	10	261	0
1.201	1	1	121	2	2	0	41	0
1.202	1	2	121	3	1	10	261	0
1.203	1	2	121	4	1	10	261	0
1.204	1	2	121	5	1	10	261	0
1.205	1	2	121	6	1	10	261	0
1.206	1	2	121	7	1	10	261	0
1.207	1	2	121	8	1	10	261	0
1.208	1	2	121	9	1	10	261	0
1.209	1	2	121	10	1	10	261	0
1.21	1	2	122	1	1	10	261	0
1.211	1	2	122	2	1	10	261	0
1.212	1	2	122	3	1	10	261	0
1.213	1	2	122	4	1	10	261	0
1.214	1	2	122	5	1	10	261	0
1.215	1	2	122	6	1	10	261	0
1.215	2	5	122	6	3	14	253	0
1.216	1	2	122	7	1	10	261	0
1.216	2	5	122	7	3	14	253	0
1.217	1	2	122	8	1	10	261	0
1.217	2	5	122	8	3	14	253	0
1.218	1	2	122	9	1	10	261	0
1.218	2	5	122	9	3	14	253	0
1.219	1	2	122	10	1	10	261	0
1.219	2	5	122	10	3	14	253	0
1.22	1	2	123	1	1	10	261	0
1.22	2	5	123	1	3	14	253	0
1.221	1	2	123	2	1	10	261	0
1.221	2	5	123	2	3	14	253	0
1.222	1	2	123	3	1	10	261	0
1.222	2	5	123	3	3	14	253	0
1.223	1	2	123	4	1	10	261	0
1.223	2	5	123	4	3	14	253	0
1.224	1	2	123	5	1	10	261	0
1.224	2	5	123	5	3	14	253	0
1.225	1	2	123	6	1	10	261	0
1.225	2	5	123	6	3	14	253	0
1.226	1	2	123	7	1	10	261	0
1.226	2	5	123	7	3	14	253	0
1.227	1	2	123	8	1	10	261	0
1.228	1	2	123	9	1	10	261	0
1.229	1	2	123	10	1	10	261	0
1.23	1	2	124	1	1	10	261	0
1.231	1	2	124	2	1	10	261	0
1.232	1	2	124	3	1	10	261	0
1.233	1	2	124	4	1	10	261	0
1.234	1	2	124	5	1	10	261	0
1.235	1	2	124	6	1	10	261	0
1.236	1	2	124	7	1	10	261	0
1.242	2	3	125	3	2	6	153	0
1.243	2	3	125	4	2	6	153	0
1.244	2	3	125	5	2	6	153	0
1.245	2	3	125	6	2	6	153	0
1.246	2	3	125	7	2	6	153	0
1.247	2	3	125	8	2	6	153	0
1.248	2	3	125	9	2	6	153	0
1.249	2	3	125	10	2	6	153	0
1.25	2	3	126	1	2	6	153	0
1.251	2	3	126	2	2	6	153	0
1.252	2	3	126	3	2	6	153	0
1.253	2	3	126	4	2	6	153	0
1.254	2	3	126	5	2	6	153	0
1.255	2	3	126	6	2	6	153	0
1.256	2	3	126	7	2	6	153	0
1.365	1	2	137	6	1	10	261	0
1.365	1	1	137	6	2	2	65	0
1.365	2	3	137	6	2	0	26	0
1.365	2	5	137	6	3	28	749	0
1.365	2	4	137	6	1	2	41	0
1.366	1	2	137	7	1	10	261	0
1.366	1	1	137	7	2	2	65	0
1.366	2	3	137	7	2	0	26	0
1.366	2	5	137	7	3	28	749	0
1.366	2	4	137	7	1	2	41	0
1.367	1	2	137	8	1	10	261	0
1.367	1	1	137	8	2	2	65	0
1.367	2	3	137	8	2	0	26	0
1.367	2	5	137	8	3	28	749	0
1.367	2	4	137	8	1	2	41	0
1.368	1	2	137	9	1	10	261	0
1.368	1	1	137	9	2	2	65	0
1.368	2	3	137	9	2	0	41	0
1.369	1	2	137	10	1	10	261	0
1.369	1	1	137	10	2	2	65	0
1.369	2	3	137	10	2	0	41	0
1.37	1	2	138	1	1	10	261	0
1.37	1	1	138	1	2	2	65	0
1.37	2	3	138	1	2	0	41	0
1.371	1	2	138	2	1	10	261	0
1.371	1	1	138	2	2	2	65	0
1.371	2	3	138	2	2	0	41	0
1.372	1	2	138	3	1	10	261	0
1.372	1	1	138	3	2	2	65	0
1.372	2	5	138	3	3	28	749	0
1.372	2	3	138	3	2	0	26	0
1.372	2	4	138	3	1	2	41	0
1.373	1	2	138	4	1	10	261	0
1.373	1	1	138	4	2	2	65	0
1.373	2	5	138	4	3	28	749	0
1.373	2	3	138	4	2	0	26	0
1.373	2	4	138	4	1	2	41	0
1.374	2	5	138	5	3	28	749	0
1.374	2	3	138	5	2	0	26	0
1.374	2	4	138	5	1	2	41	0
1.375	2	3	138	6	2	0	41	0
1.376	2	3	138	7	2	0	41	0
1.377	2	3	138	8	2	0	41	0
1.378	2	3	138	9	2	0	41	0
1.379	2	5	138	10	3	28	749	0
1.379	2	3	138	10	2	0	26	0
1.379	2	4	138	10	1	2	41	0
1.38	2	5	139	1	3	28	749	0
1.38	2	3	139	1	2	0	26	0
1.38	2	4	139	1	1	2	41	0
1.381	2	3	139	2	2	0	41	0
1.382	2	3	139	3	2	0	41	0
1.383	2	3	139	4	2	0	41	0
1.384	2	3	139	5	2	0	41	0
1.385	2	3	139	6	2	0	41	0
1.386	2	3	139	7	2	0	41	0
1.387	2	3	139	8	2	0	41	0
1.388	2	3	139	9	2	0	41	0
1.389	2	3	139	10	2	0	41	0
1.39	2	3	140	1	2	0	41	0
1.391	2	3	140	2	2	0	41	0
1.392	2	3	140	3	2	0	41	0
1.393	2	3	140	4	2	0	41	0
1.394	2	3	140	5	2	0	41	0
1.395	2	3	140	6	2	0	41	0
1.396	2	3	140	7	2	0	41	0
1.397	2	3	140	8	2	0	41	0
1.398	2	3	140	9	2	0	41	0
1.399	2	3	140	10	2	0	41	0
1.4	2	3	141	1	2	0	41	0
1.401	2	3	141	2	2	0	41	0
1.401	2	4	141	2	1	2	65	0
1.402	2	4	141	3	1	2	65	0
1.403	2	4	141	4	1	2	65	0
1.404	2	4	141	5	1	2	65	0
1.405	2	4	141	6	1	2	65	0
1.406	2	4	141	7	1	2	65	0
1.407	2	4	141	8	1	2	65	0
